,ModelingGroup,TownCode,NeighborhoodCode,PropertyAddress,Longitude,Latitude,DateofMostRecentSale,RepairCondition,Garage2Size
32714,SF,75,40,6900 N FRANCISCO AVE,-87.7024289120334,42.0068623022811,03/21/2019,2.0,7.0
32715,SF,75,40,2817 W MORSE AVE,-87.7005860458618,42.0063789830138,02/20/2019,2.0,7.0
32716,SF,75,40,2512 W FITCH AVE,-87.6932046470736,42.0115722490601,07/17/2019,2.0,7.0
32717,SF,75,40,2735 W ESTES AVE,-87.6987929527231,42.010025750562,06/28/2019,2.0,7.0
32718,SF,75,40,2741 W GREENLEAF AVE,-87.6989959883935,42.0091188860048,06/11/2019,2.0,7.0
32719,SF,75,23,2734 W COYLE AVE,-87.6987410864815,42.0078365405574,06/20/2019,2.0,7.0
32720,SF,75,23,2646 W COYLE AVE,-87.6969000457587,42.0078734070268,04/09/2019,2.0,7.0
32721,SF,75,23,2524 W COYLE AVE,-87.6936198147029,42.0079374894594,08/01/2019,2.0,7.0
32722,SF,75,23,2725 W MORSE AVE,-87.6983910389538,42.0064215822485,04/08/2019,2.0,7.0
32723,SF,75,23,2750 W FARWELL AVE,-87.699428268052,42.0060194050373,07/23/2019,2.0,7.0
32724,SF,75,23,2455 W MORSE AVE,-87.6922658502644,42.0065346117256,07/08/2019,2.0,7.0
32725,SF,75,23,2417 W MORSE AVE,-87.6908865341765,42.0065600097548,06/20/2019,2.0,7.0
32726,SF,75,23,2415 W MORSE AVE,-87.6907939989529,42.0065607239046,06/03/2019,2.0,7.0
32727,SF,75,23,2442 W FARWELL AVE,-87.6918074321069,42.0061579501628,08/07/2019,2.0,7.0
32728,SF,75,23,6802 N ROCKWELL ST,-87.6952086918294,42.0051367280429,06/10/2019,2.0,7.0
32729,SF,75,23,2654 W PRATT BLVD,-87.6970762740213,42.0051721180376,01/15/2019,2.0,7.0
32730,SF,75,23,2645 W FARWELL AVE,-87.6967705634808,42.0055515904756,07/11/2019,2.0,7.0
32731,SF,75,23,2551 W FARWELL AVE,-87.6945156361953,42.005592376072,02/13/2019,1.0,7.0
32732,SF,75,23,2547 W FARWELL AVE,-87.6943926115385,42.0055945752258,06/12/2019,2.0,7.0
32733,SF,75,23,2447 W FARWELL AVE,-87.6919696578315,42.0056375568025,09/17/2019,2.0,7.0
32734,SF,75,40,2939 W PRATT BLVD,-87.703765825646,42.004489379835,08/30/2019,2.0,7.0
32735,SF,75,40,6707 N SACRAMENTO AVE,-87.7042588532484,42.0032347099825,06/19/2019,2.0,7.0
32736,SF,75,40,6754 N FRANCISCO AVE,-87.7024270472844,42.0045149483552,06/25/2019,2.0,7.0
32737,SF,75,21,6725 N MOZART ST,-87.7006709074596,42.0038434369322,05/09/2019,2.0,7.0
32738,SF,75,21,6723 N MOZART ST,-87.7006691322861,42.0037529380808,08/21/2019,2.0,7.0
32739,SF,75,40,6641 N WHIPPLE ST,-87.7054675630642,42.0023165356825,01/10/2019,2.0,7.0
32740,SF,75,40,6639 N RICHMOND ST,-87.7030596367133,42.0023262295426,05/29/2019,2.0,7.0
32741,SF,75,40,6617 N FRANCISCO AVE,-87.7018419619978,42.0017163995787,04/12/2019,2.0,7.0
32742,SF,75,21,6649 N MOZART ST,-87.7006450145945,42.0026423924349,01/23/2019,2.0,7.0
32743,SF,75,40,6534 N TROY ST,-87.7085870445188,42.0002646801831,09/10/2019,2.0,7.0
32744,SF,75,40,6541 N KEDZIE AVE,-87.7090385944805,42.0004533467471,07/16/2019,2.0,7.0
32745,MF,75,21,6538 N MOZART ST,-87.7012991619821,42.0004997689696,09/09/2019,2.0,7.0
32746,SF,75,21,6559 N FRANCISCO AVE,-87.7018292817976,42.0010342635051,04/25/2019,2.0,7.0
32747,MF,75,21,6549 N MOZART ST,-87.7006048563823,42.0007841100639,09/16/2019,2.0,7.0
32748,MF,75,21,6515 N MOZART ST,-87.7005824343993,41.999877938715,07/22/2019,2.0,7.0
32749,SF,75,21,6414 N TROY ST,-87.7085500872768,41.9979167792993,05/30/2019,2.0,7.0
32750,MF,75,21,6440 N ALBANY AVE,-87.7073493188039,41.9986239248603,08/22/2019,2.0,7.0
32751,SF,75,21,6419 N WHIPPLE ST,-87.7054159570895,41.9980681603141,08/09/2019,2.0,7.0
32752,SF,75,21,6437 N WHIPPLE ST,-87.7054291060758,41.9986078635606,01/17/2019,2.0,7.0
32753,SF,75,21,6435 N WHIPPLE ST,-87.7054268663681,41.9985158942808,06/05/2019,2.0,7.0
32754,MF,75,21,6435 N RICHMOND ST,-87.7029861978171,41.9985588608517,08/08/2019,2.0,7.0
32755,MF,75,21,6438 N FRANCISCO AVE,-87.7024719999917,41.9986572681424,08/13/2019,2.0,7.0
32756,MF,75,21,6428 N MOZART ST,-87.701248836474,41.9984101198954,04/25/2019,2.0,7.0
32757,SF,75,21,6451 N MOZART ST,-87.7005621817083,41.9990479561716,06/26/2019,2.0,7.0
32758,SF,75,21,6738 N TALMAN AVE,-87.6964975600544,42.004233539873,06/04/2019,2.0,7.0
32759,MF,75,21,6712 N MAPLEWOOD AVE,-87.6940468161298,42.0035747725874,08/19/2019,2.0,7.0
32760,SF,75,21,6754 N CAMPBELL AVE,-87.6928568414402,42.0047780920462,04/19/2019,2.0,7.0
32762,MF,75,21,6709 N CAMPBELL AVE,-87.6921187608271,42.0034846416188,09/17/2019,2.0,7.0
32763,SF,75,21,6620 N FAIRFIELD AVE,-87.6988917968534,42.0019056730285,01/08/2019,2.0,7.0
32764,SF,75,21,6625 N FAIRFIELD AVE,-87.6981910156112,42.0020081072529,07/23/2019,2.0,7.0
32765,SF,75,21,6621 N FAIRFIELD AVE,-87.6981887165632,42.0019176486043,01/03/2019,2.0,7.0
32766,SF,75,21,6625 N TALMAN AVE,-87.6957401914655,42.0020518741874,03/12/2019,2.0,7.0
32767,SF,75,21,6648 N MAPLEWOOD AVE,-87.6940168142173,42.0027149740846,03/28/2019,2.0,7.0
32768,MF,75,21,6628 N MAPLEWOOD AVE,-87.6940035429981,42.0021718240585,07/02/2019,2.0,7.0
32769,MF,75,21,6608 N CAMPBELL AVE,-87.6927754381745,42.0016492894052,08/21/2019,2.0,7.0
32770,MF,75,21,6609 N ARTESIAN AVE,-87.690854775887,42.0016823257184,05/28/2019,2.0,7.0
32771,SF,75,21,6550 N FAIRFIELD AVE,-87.6988674596624,42.0009278819658,01/02/2019,2.0,7.0
32772,MF,75,21,6513 N WASHTENAW AVE,-87.6969162000745,41.9998511672549,06/21/2019,2.0,7.0
32773,SF,75,21,6501 N TALMAN AVE,-87.695688891766,41.9996402942874,09/16/2019,1.0,7.0
32774,MF,75,21,6509 N CAMPBELL AVE,-87.6920297828595,41.999852045249,06/24/2019,2.0,7.0
32775,SF,75,21,6449 N FAIRFIELD AVE,-87.6981178750153,41.9990156573453,03/20/2019,2.0,7.0
32776,SF,75,21,6432 N TALMAN AVE,-87.69636574705,41.9985920169314,01/22/2019,2.0,7.0
32777,SF,75,21,6423 N TALMAN AVE,-87.6956576202585,41.9983318626929,06/06/2019,2.0,7.0
32778,MF,75,21,6428 N ROCKWELL ST,-87.6951451983185,41.9985223432504,04/17/2019,2.0,7.0
32779,MF,75,21,6422 N MAPLEWOOD AVE,-87.6939197174415,41.9983939902892,08/26/2019,2.0,7.0
32780,MF,75,21,6438 N CAMPBELL AVE,-87.6927066403349,41.9988157207283,05/03/2019,2.0,7.0
32781,MF,75,21,2514 W DEVON AVE,-87.6929905151978,41.9979342200975,05/15/2019,2.0,7.0
32782,MF,75,21,6435 N ARTESIAN AVE,-87.6907816590406,41.9987655287155,01/08/2019,2.0,7.0
32783,MF,75,21,6431 N ARTESIAN AVE,-87.6907795930385,41.9986821210209,02/05/2019,2.0,7.0
32784,MF,75,21,6426 N WESTERN AVE,-87.690291241,41.9985758494464,05/21/2019,2.0,7.0
32785,SF,17,42,2515  SHERMAN AVE,-87.6812444814966,42.063381739338,01/15/2019,2.0,7.0
32786,SF,17,41,2317  BRYANT AVE,-87.6876526601168,42.0601154260989,06/25/2019,2.0,7.0
32787,SF,17,41,1220  GRANT ST,-87.6888899849951,42.059198202121,04/30/2019,2.0,7.0
32788,SF,17,41,2327  RIDGE AVE,-87.6847679756422,42.0602332871108,04/12/2019,2.0,7.0
32789,SF,17,42,2233  SHERMAN AVE,-87.6812136305762,42.0585771535161,09/06/2019,2.0,7.0
32790,SF,17,42,2306  ORRINGTON AVE,-87.6802018771008,42.0595386328865,08/02/2019,2.0,7.0
32791,SF,17,41,1140  NOYES ST,-87.6876763516355,42.0581301704807,03/15/2019,2.0,7.0
32792,SF,17,41,1126  NOYES ST,-87.6872241335157,42.0581256767659,08/26/2019,2.0,7.0
32793,SF,17,41,1225  LEONARD PL,-87.6890448780575,42.057729941536,08/12/2019,2.0,7.0
32794,MF,17,41,828  GAFFIELD PL,-87.6831573578597,42.0566131669828,02/28/2019,2.0,7.0
32795,SF,17,42,2119  SHERMAN AVE,-87.6810925879897,42.0563223963423,07/29/2019,2.0,7.0
32796,SF,17,50,2437  SHERIDAN RD,-87.6765876330288,42.0623196458305,04/12/2019,2.0,7.0
32797,SF,17,42,2323  ORRINGTON AVE,-87.6791050007522,42.0600579075288,04/08/2019,1.0,7.0
32798,SF,17,41,2014  PRATT CT,-87.6862250130254,42.0545225481403,08/19/2019,2.0,7.0
32799,SF,17,41,2015  PRATT CT,-87.685570992877,42.0545154049749,03/08/2019,2.0,7.0
32800,MF,17,41,912  HAMLIN ST,-87.6841517801026,42.0547773311224,08/23/2019,2.0,7.0
32801,SF,17,41,906  HAMLIN ST,-87.6838960765967,42.054774977931,05/30/2019,2.0,7.0
32802,MF,17,41,1105  EMERSON ST,-87.686417209226,42.0524519796098,08/19/2019,2.0,7.0
32803,SF,17,90,1215  GREENWOOD ST,-87.6893688425462,42.0429578080075,09/10/2019,2.0,7.0
32804,MF,17,80,910  LAKE ST,-87.6841264865168,42.0439546024407,07/10/2019,2.0,7.0
32805,MF,17,90,1314  OAK AVE,-87.6873245340897,42.0418947800487,04/11/2019,2.0,7.0
32806,SF,17,43,1514  JUDSON AVE,-87.6770635810734,42.0447671300783,03/22/2019,2.0,7.0
32807,SF,17,43,429  GREENWOOD ST,-87.6784254953459,42.0428642269929,06/17/2019,2.0,7.0
32808,SF,17,43,320  GREENWOOD ST,-87.6760257888795,42.0422513875932,07/16/2019,2.0,7.0
32809,SF,17,43,1301  JUDSON AVE,-87.6766006016943,42.0412617394095,04/11/2019,2.0,7.0
32810,SF,17,43,221  DEMPSTER ST,-87.6736427897146,42.0414561703888,08/16/2019,2.0,7.0
32811,SF,17,43,217  DEMPSTER ST,-87.6733391142251,42.0414527694083,08/14/2019,2.0,7.0
32812,MF,17,90,1224  OAK AVE,-87.6871765173501,42.0403642837536,05/13/2019,2.0,7.0
32813,SF,17,80,1207  MAPLE AVE,-87.6847076858239,42.0396998683675,01/16/2019,2.0,7.0
32814,SF,17,80,1209  ELMWOOD AVE,-87.6831904071736,42.0398902101294,03/26/2019,2.0,7.0
32815,SF,17,90,1215  LEE ST,-87.6892860568417,42.0361798105786,07/05/2019,2.0,7.0
32816,SF,17,90,1000  RIDGE AVE,-87.6875291694031,42.0360138652065,02/28/2019,2.0,7.0
32817,SF,17,90,931  ASBURY AVE,-87.6895453294848,42.0351685996642,07/23/2019,2.0,7.0
32818,SF,17,90,916  LEE ST,-87.684776336718,42.0356692617627,04/09/2019,2.0,7.0
32819,SF,17,43,1209  HINMAN AVE,-87.6782723397375,42.0396258619979,07/30/2019,2.0,7.0
32820,SF,17,43,1235  JUDSON AVE,-87.6763651492175,42.040532009274,09/24/2019,1.0,7.0
32821,SF,17,43,1224  SHERIDAN RD,-87.6724913873455,42.0401164700469,06/06/2019,2.0,7.0
32822,SF,17,43,1225  MICHIGAN AVE,-87.6730386443402,42.0401509917199,02/20/2019,2.0,7.0
32823,SF,17,43,1121  HINMAN AVE,-87.6782996657016,42.0383013270103,07/10/2019,2.0,7.0
32824,SF,17,43,1119  JUDSON AVE,-87.6764083393956,42.038244760301,07/03/2019,2.0,7.0
32825,SF,17,43,1024  HINMAN AVE,-87.6788323441018,42.0365426338005,07/16/2019,3.0,7.0
32826,SF,17,43,1021  FOREST AVE,-87.6745855762981,42.0363635083666,04/11/2019,2.0,7.0
32827,SF,17,80,1215  WASHINGTON ST,-87.6891295873838,42.0331194275194,05/17/2019,2.0,7.0
32828,SF,17,80,1131  MADISON ST,-87.6885221874472,42.0320106493715,05/15/2019,2.0,7.0
32829,SF,17,80,801  MADISON ST,-87.6824082214342,42.0319821561898,09/10/2019,2.0,7.0
32830,SF,17,80,1204  MADISON ST,-87.6887151555187,42.0314878158635,05/15/2019,2.0,7.0
32831,SF,17,80,1113  MONROE ST,-87.6877866998791,42.03109569669,09/05/2019,2.0,7.0
32832,SF,17,80,809  MONROE ST,-87.682611049672,42.0310585554155,08/27/2019,2.0,7.0
32833,SF,17,80,1211  CLEVELAND ST,-87.6891221394951,42.0301994553378,09/11/2019,2.0,7.0
32834,SF,17,80,810  MONROE ST,-87.6828011920402,42.0305380047794,03/21/2019,2.0,7.0
32835,SF,17,80,833  REBA PL,-87.6839175178087,42.0301311189195,06/06/2019,2.0,7.0
32836,MF,17,80,735  SEWARD ST,-87.6820565257927,42.0290878342704,01/23/2019,2.0,7.0
32837,SF,17,112,507  ASBURY AVE,-87.6897700532016,42.0270538254651,04/19/2019,2.0,7.0
32838,SF,17,112,1118  SOUTH BLVD,-87.6879365864241,42.0274984234188,04/22/2019,2.0,7.0
32839,MF,17,112,1119  OAKTON ST,-87.6878219531367,42.0270420541046,03/26/2019,2.0,7.0
32840,SF,17,112,1009  OAKTON ST,-87.6860467400903,42.0270055694088,06/11/2019,2.0,7.0
32841,SF,17,71,822  MICHIGAN AVE,-87.6729550535072,42.032900932392,08/28/2019,2.0,7.0
32842,SF,17,71,707  JUDSON AVE,-87.674970810784,42.0305420033757,06/21/2019,2.0,7.0
32843,SF,17,71,742  MICHIGAN AVE,-87.6727533935035,42.0317571821068,06/12/2019,2.0,7.0
32844,SF,17,71,640  MICHIGAN AVE,-87.6726134430824,42.0298365157938,09/20/2019,2.0,7.0
32845,SF,17,71,706  SHERIDAN RD,-87.6710566856405,42.0304214159301,07/18/2019,2.0,7.0
32846,SF,17,80,554  CALLAN AVE,-87.6795568164408,42.028501494989,04/10/2019,2.0,7.0
32847,SF,17,71,517  SOUTH BLVD,-87.6775316765323,42.0274491694627,02/25/2019,2.0,7.0
32848,SF,17,71,527  SOUTH BLVD,-87.6779482904037,42.0274206357179,08/16/2019,2.0,7.0
32849,SF,17,71,517  CHICAGO AVE,-87.6779987973631,42.0274867540053,06/11/2019,2.0,7.0
32850,SF,17,71,526  KEENEY ST,-87.6781989230358,42.0292396017293,03/27/2019,2.0,7.0
32851,SF,17,71,522  KEENEY ST,-87.6779722845215,42.0292107135047,08/16/2019,2.0,7.0
32852,SF,17,71,612  JUDSON AVE,-87.6755932784843,42.0287702019276,08/29/2019,2.0,7.0
32853,MF,17,71,555  MICHIGAN AVE,-87.6716875274741,42.0285311751923,06/27/2019,2.0,7.0
32854,MF,17,71,536  SHERIDAN RD,-87.6710562970532,42.0279054206345,07/18/2019,2.0,7.0
32855,SF,17,80,623  OAKTON ST,-87.6799479623363,42.0268962483226,03/11/2019,2.0,7.0
32856,SF,17,71,310  SOUTH BLVD,-87.6740761095933,42.0269086535377,08/07/2019,2.0,7.0
32857,SF,17,71,214  SOUTH BLVD,-87.6729463923264,42.0267103791623,04/08/2019,2.0,7.0
32858,SF,75,32,1432 W JUNEWAY TER,-87.6682327194312,42.0226282289085,01/17/2019,2.0,7.0
32859,SF,75,33,7617 N EASTLAKE TER,-87.6639138480489,42.0196415725178,08/30/2019,2.0,7.0
32860,SF,75,31,1521 W BIRCHWOOD AVE,-87.6690750573263,42.0178553938847,05/24/2019,3.0,7.0
32861,SF,75,31,1439 W BIRCHWOOD AVE,-87.6672550234003,42.0178849671869,09/24/2019,2.0,7.0
32862,SF,75,31,1419 W BIRCHWOOD AVE,-87.666521791975,42.0178751269126,03/08/2019,2.0,7.0
32863,MF,75,31,1454 W FARGO AVE,-87.6676071920013,42.0174235466845,08/05/2019,2.0,7.0
32864,SF,75,31,1452 W FARGO AVE,-87.6674233624835,42.0174265695032,03/01/2019,2.0,7.0
32865,SF,75,31,7430 N SHERIDAN RD,-87.6658117581809,42.0169314743829,07/12/2019,2.0,7.0
32866,SF,75,31,7406 N SHERIDAN RD,-87.6656533367905,42.0164036975828,09/23/2019,2.0,7.0
32867,SF,75,31,1522 W CHASE AVE,-87.6690524587483,42.0141747958656,08/26/2019,2.0,7.0
32868,SF,75,31,1406 W CHASE AVE,-87.6663908387212,42.0142206491869,02/04/2019,2.0,7.0
32869,SF,17,112,1212  OAKTON ST,-87.6893821420161,42.0261749349999,02/11/2019,2.0,7.0
32870,SF,17,112,1215  HULL TER,-87.689353594712,42.0248390899219,09/09/2019,2.0,7.0
32871,SF,17,112,1217  MULFORD ST,-87.6895598687246,42.0239683258559,09/05/2019,2.0,7.0
32872,MF,17,112,1120  HULL TER,-87.6880317830329,42.0242486241193,06/20/2019,2.0,7.0
32873,SF,17,112,320  SHERMAN AVE,-87.6819278277546,42.0238534237532,07/19/2019,2.0,7.0
32874,SF,17,112,327  SHERMAN AVE,-87.681263043286,42.0239756747697,02/11/2019,1.0,7.0
32875,SF,17,220,1204  MULFORD ST,-87.6889248947495,42.0232215434246,07/05/2019,1.0,7.0
32876,SF,17,220,1220  MULFORD ST,-87.6895517564935,42.0233243231141,07/15/2019,2.0,7.0
32877,SF,17,220,740  MULFORD ST,-87.6823924056146,42.0227374707792,08/05/2019,2.0,7.0
32878,MF,17,220,720  MULFORD ST,-87.6815071179327,42.0227300930924,08/28/2019,2.0,7.0
32879,SF,17,220,1204  HARVARD TER,-87.6889444305137,42.0223253437276,04/18/2019,2.0,7.0
32880,SF,17,220,151  ASBURY AVE,-87.6897614503262,42.0212304909079,05/01/2019,2.0,7.0
32881,SF,17,220,1020  HARVARD TER,-87.6867888561965,42.0223115096742,08/28/2019,2.0,7.0
32882,SF,17,220,1123  DOBSON ST,-87.6881766869372,42.020802832572,07/24/2019,2.0,7.0
32883,SF,17,220,1106  DOBSON ST,-87.6875225965744,42.0201905773125,09/30/2019,2.0,7.0
32884,SF,17,112,414  CALLAN AVE,-87.679535956656,42.0254097929378,04/18/2019,2.0,7.0
32885,MF,17,220,231  CALLAN AVE,-87.678989361184,42.0223223476473,09/30/2019,2.0,7.0
32886,MF,75,32,7708 N ASHLAND AVE,-87.6710590282612,42.0214349663875,08/13/2019,2.0,7.0
32887,MF,75,22,7549 N CLAREMONT AVE,-87.6886065348718,42.0188673637765,03/12/2019,2.0,7.0
32888,SF,75,22,7521 N BELL AVE,-87.6862269795279,42.0181028900743,02/06/2019,2.0,7.0
32889,SF,75,22,7502 N RIDGE BLVD,-87.6849511824215,42.0181322593546,03/14/2019,2.0,7.0
32890,MF,75,32,2032 W BIRCHWOOD AVE,-87.6818203931288,42.0182000864381,02/25/2019,2.0,7.0
32891,MF,75,32,7530 N DAMEN AVE,-87.6807965192075,42.018841244059,02/06/2019,2.0,7.0
32892,SF,75,32,7467 N RIDGE BLVD,-87.6840607922833,42.0178000754712,01/07/2019,2.0,7.0
32893,MF,75,31,7355 N SEELEY AVE,-87.6813223550641,42.0156094600541,06/07/2019,2.0,7.0
32894,MF,75,22,7242 N BELL AVE,-87.6865785463602,42.0135173122806,07/18/2019,2.0,7.0
32895,MF,75,22,7214 N BELL AVE,-87.6864176377831,42.0127631043054,08/06/2019,2.0,7.0
32896,SF,75,22,7244 N RIDGE BLVD,-87.6842388969537,42.0137272924331,02/08/2019,2.0,7.0
32897,SF,75,31,2025 W CHASE AVE,-87.6815680992222,42.0137803767902,08/01/2019,2.0,7.0
32898,SF,75,31,7272 N ROGERS AVE,-87.6807127145336,42.0136237960789,09/18/2019,2.0,7.0
32899,SF,75,32,1942 W FARGO AVE,-87.6793473721157,42.0168622221932,05/22/2019,2.0,7.0
32900,SF,75,32,1938 W FARGO AVE,-87.6792335587681,42.0168614637541,05/17/2019,2.0,7.0
32901,SF,75,31,1648 W JARVIS AVE,-87.6722206141784,42.0163561744046,09/26/2019,2.0,7.0
32902,MF,75,31,1645 W JARVIS AVE,-87.6720695252822,42.0156626455482,07/02/2019,2.0,7.0
32903,SF,75,31,7210 N WOLCOTT AVE,-87.6784850346167,42.0129932498912,03/27/2019,2.0,7.0
32904,MF,75,31,7342 N HONORE ST,-87.6770113979507,42.0150277587581,05/13/2019,2.0,7.0
32905,SF,75,31,1716 W CHASE AVE,-87.6731692432289,42.0141011090344,05/13/2019,2.0,7.0
32906,SF,75,22,2138 W ESTES AVE,-87.6856675423589,42.0114199063127,05/22/2019,2.0,7.0
32907,SF,75,22,2130 W ESTES AVE,-87.6853736145829,42.0114326141082,07/08/2019,2.0,7.0
32908,SF,75,22,2311 W ESTES AVE,-87.6886703603733,42.0106725615448,09/13/2019,2.0,7.0
32909,MF,75,31,2037 W ESTES AVE,-87.6816934118131,42.0109841325105,06/14/2019,2.0,7.0
32910,SF,75,22,2145 W GREENLEAF AVE,-87.6858330002875,42.0096597805636,02/06/2019,2.0,7.0
32911,SF,75,31,2000 W LUNT AVE,-87.6803645978563,42.0090675632151,08/06/2019,2.0,7.0
32912,MF,75,22,2133 W LUNT AVE,-87.6853578221191,42.0084924528853,05/07/2019,2.0,7.0
32913,MF,75,22,6947 N HAMILTON AVE,-87.683613632038,42.0077539031509,08/19/2019,2.0,7.0
32914,SF,75,22,2036 W MORSE AVE,-87.6826259440316,42.0077239414932,01/08/2019,2.0,7.0
32915,SF,75,22,2107 W MORSE AVE,-87.6842668281164,42.0070167757235,09/16/2019,2.0,7.0
32916,SF,75,22,2004 W FARWELL AVE,-87.6812266027268,42.0065816881321,03/08/2019,2.0,7.0
32917,SF,75,22,2006 W FARWELL AVE,-87.6812995456201,42.0065802261908,03/13/2019,2.0,7.0
32918,SF,75,22,2208 W PRATT BLVD,-87.6864453456934,42.0054475179703,09/09/2019,2.0,7.0
32919,MF,75,22,2201 W FARWELL AVE,-87.6861328533288,42.0058270758248,09/17/2019,2.0,7.0
32920,SF,75,31,1839 W ESTES AVE,-87.6774577068378,42.0110145781031,04/12/2019,2.0,7.0
32921,MF,75,31,7046 N CLARK ST,-87.6746300904583,42.0104243433543,07/19/2019,2.0,7.0
32922,SF,75,31,1624 W LUNT AVE,-87.6711354566108,42.0093802327356,02/14/2019,2.0,7.0
32923,SF,75,31,6975 N RIDGE BLVD,-87.681269988684,42.0086069566461,05/29/2019,2.0,7.0
32924,SF,75,31,2011 W LUNT AVE,-87.6807053226342,42.0085245471549,07/08/2019,2.0,3.0
32925,SF,75,31,6917 N RIDGE AVE,-87.6805596215274,42.0070782541411,03/13/2019,2.0,7.0
32926,MF,75,31,1927 W MORSE AVE,-87.6791370505633,42.0073366096133,02/05/2019,2.0,7.0
32927,SF,75,31,1946 W FARWELL AVE,-87.6798391903112,42.0068151097804,07/30/2019,2.0,7.0
32928,MF,75,31,1940 W FARWELL AVE,-87.6796707394115,42.0067996747553,08/19/2019,2.0,7.0
32929,SF,75,31,1911 W FARWELL AVE,-87.6785204680501,42.0061303285497,07/24/2019,2.0,7.0
32930,SF,75,31,1838 W PRATT BLVD,-87.677068522279,42.0056211736404,06/14/2019,2.0,7.0
32931,MF,75,22,6516 N SEELEY AVE,-87.6817800112616,42.000221411904,06/10/2019,2.0,7.0
32932,MF,75,22,2316 W ARTHUR AVE,-87.688294963677,41.9998302552279,05/13/2019,2.0,7.0
32933,MF,75,22,6425 N CLAREMONT AVE,-87.6883331121329,41.9985500427238,06/21/2019,2.0,7.0
32934,MF,75,22,6421 N CLAREMONT AVE,-87.6883281687662,41.9983857213393,05/30/2019,2.0,7.0
32935,MF,75,22,6412 N OAKLEY AVE,-87.6878056408112,41.9982308380569,03/15/2019,2.0,7.0
32936,MF,75,22,6423 N LEAVITT ST,-87.6846803546244,41.9985346880611,07/16/2019,2.0,7.0
32937,MF,75,22,2044 W DEVON AVE,-87.6819291912609,41.9981041744738,01/17/2019,2.0,7.0
32938,MF,75,31,6427 N HERMITAGE AVE,-87.6732525632487,41.9988825536925,06/21/2019,2.0,7.0
32939,SF,75,31,1428 W ESTES AVE,-87.6672243910667,42.0118884916173,08/01/2019,2.0,7.0
32940,MF,75,31,1415 W ESTES AVE,-87.6666164592007,42.0113004667391,09/10/2019,2.0,7.0
32941,SF,75,31,1424 W GREENLEAF AVE,-87.6669794264078,42.010687766025,08/23/2019,2.0,7.0
32942,SF,75,31,1240 W LUNT AVE,-87.663761832155,42.0095055900483,07/30/2019,2.0,7.0
32943,MF,75,31,1224 W LUNT AVE,-87.6631392569501,42.0095153084326,07/10/2019,2.0,7.0
32944,MF,75,33,1126 W MORSE AVE,-87.6600877894008,42.0083535958352,03/06/2019,2.0,7.0
32945,MF,75,60,1563 W PRATT BLVD,-87.6703110765051,42.0050987283603,05/02/2019,2.0,7.0
32946,SF,75,60,6709 N BOSWORTH AVE,-87.669022428013,42.0038830329416,03/12/2019,2.0,7.0
32947,SF,75,60,6743 N GREENVIEW AVE,-87.6678003978734,42.0048550293508,09/03/2019,2.0,7.0
32948,SF,75,60,6732 N NEWGARD AVE,-87.6672830438029,42.004588285027,03/19/2019,2.0,7.0
32949,SF,75,60,6742 N NEWGARD AVE,-87.6671242028932,42.0048659273042,08/20/2019,2.0,7.0
32950,MF,75,31,6609 N ASHLAND AVE,-87.6701482390947,42.0020264377658,05/31/2019,2.0,7.0
32951,SF,75,31,6618 N BOSWORTH AVE,-87.669641860842,42.0023633500308,03/19/2019,2.0,7.0
32952,SF,75,31,6534 N BOSWORTH AVE,-87.6696008134349,42.0009624348972,04/26/2019,2.0,7.0
32953,MF,75,31,6522 N GREENVIEW AVE,-87.6683715351022,42.0006392089945,07/10/2019,2.0,7.0
32954,MF,75,31,6442 N BOSWORTH AVE,-87.6695533100519,41.999375158003,07/11/2019,2.0,7.0
32955,MF,75,60,6447 N NEWGARD AVE,-87.666433675374,41.9994936005825,08/28/2019,2.0,7.0
32956,MF,75,60,6442 N GLENWOOD AVE,-87.6659212471676,41.9994131528907,07/30/2019,2.0,7.0
32957,MF,75,60,6438 N WAYNE AVE,-87.6646739938755,41.9993253265466,04/15/2019,2.0,7.0
32958,MF,75,60,6430 N WAYNE AVE,-87.6646657141549,41.9990514357164,06/05/2019,2.0,7.0
32959,MF,75,60,6414 N WAYNE AVE,-87.6646522148544,41.9986034639265,06/27/2019,2.0,7.0
32960,SF,75,33,1034 W ALBION AVE,-87.6574927037981,42.0029054910938,06/19/2019,1.0,7.0
32961,SF,26,40,1215 S WASHINGTON AVE,-87.8264580939812,41.9959541971995,07/17/2019,2.0,7.0
32962,SF,26,40,1200  GROVE AVE,-87.823510111984,41.9966210714584,09/16/2019,2.0,7.0
32963,SF,71,440,6321 N CANFIELD AVE,-87.8214231477706,41.9956493356781,06/06/2019,2.0,7.0
32964,SF,71,440,7737 W HORTENSE AVE,-87.8205757407764,41.9956450451387,06/24/2019,2.0,7.0
32965,SF,71,440,7723 W DEVON AVE,-87.8199574740828,41.9965831670003,02/04/2019,2.0,7.0
32966,SF,71,440,7631 W DEVON AVE,-87.8179575473934,41.9966344073125,09/06/2019,2.0,7.0
32967,SF,71,440,7626 W HORTENSE AVE,-87.817851654548,41.9962490857348,03/21/2019,2.0,7.0
32968,SF,71,440,7708 W PALATINE AVE,-87.8194463129133,41.9952973743615,02/25/2019,2.0,7.0
32969,SF,71,440,7626 W PALATINE AVE,-87.817843538302,41.9953376434158,09/16/2019,2.0,7.0
